file,detected_encoding,confidence,converted_path,notes
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_설봉돼지국밥_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_설봉돼지국밥_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_세이지케이크_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_세이지케이크_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_소다미김밥_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_소다미김밥_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_소사베이커리_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_소사베이커리_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_솔밭집_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_솔밭집_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_송스베이커리_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_송스베이커리_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_송주불냉면 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_송주불냉면 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_수림식당 본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_수림식당 본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_수림식당 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_수림식당 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_수수하지만굉장해 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_수수하지만굉장해 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_숙성화로_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_숙성화로_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_쉐 기욤_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_쉐 기욤_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_스나쿠 부산대_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_스나쿠 부산대_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_스몰굿커피 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_스몰굿커피 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_스스키노 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_스스키노 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_스시심_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_스시심_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_스시심타카이_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_스시심타카이_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_스타벅스 금정구청DT점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_스타벅스 금정구청DT점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_스타벅스 부산대역점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_스타벅스 부산대역점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_스타벅스 온천장역DT점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_스타벅스 온천장역DT점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_시골통돼지볶음 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_시골통돼지볶음 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_신전떡볶이 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_신전떡볶이 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_심취_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_심취_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_싸다김밥 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_싸다김밥 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_써브웨이 부산부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_써브웨이 부산부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_써브웨이 장전역점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_써브웨이 장전역점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_쏠트바 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_쏠트바 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_안다미로 부산대본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_안다미로 부산대본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_알바 카페_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_알바 카페_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_알통떡강정 부산장전점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_알통떡강정 부산장전점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_애슐리퀸즈 NC 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_애슐리퀸즈 NC 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_애요스다이닝 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_애요스다이닝 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_앵그리웍 부산본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_앵그리웍 부산본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_야타이스시_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_야타이스시_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_어가 가이텐스시_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_어가 가이텐스시_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_어벤더치 부산대본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_어벤더치 부산대본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_어스베이킹케이크 부산대레터링케이크_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_어스베이킹케이크 부산대레터링케이크_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_에픽키친_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_에픽키친_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_역전할머니맥주 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_역전할머니맥주 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_연화리_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_연화리_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_오색연_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_오색연_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_오투정거장_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_오투정거장_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_온결_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_온결_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_온리김밥_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_온리김밥_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_와플대학 부산대캠퍼스_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_와플대학 부산대캠퍼스_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_우리집_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_우리집_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_우마이_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_우마이_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_우마이도 부산점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_우마이도 부산점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_웍헤이_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_웍헤이_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_원조밀면_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_원조밀면_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_원조할매국밥 부곡점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_원조할매국밥 부곡점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_유가네닭갈비 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_유가네닭갈비 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_유가솜씨 부산대본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_유가솜씨 부산대본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_유로드밀_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_유로드밀_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_유림부대밀면_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_유림부대밀면_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_유수베이커리 본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_유수베이커리 본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_육일횟집_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_육일횟집_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_이가족발_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_이가족발_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_이삭토스트 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_이삭토스트 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_이스탄불_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_이스탄불_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_이츠키_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_이츠키_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_이태리삼촌_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_이태리삼촌_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_인자한키친_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_인자한키친_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_일가인 우리집_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_일가인 우리집_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_일송면옥 부산대본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_일송면옥 부산대본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_자마미등갈비_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_자마미등갈비_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_장전동회수산센터_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_장전동회수산센터_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_장호가양꼬치 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_장호가양꼬치 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_전통쑥밀면 부산 본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_전통쑥밀면 부산 본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_정성식당_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_정성식당_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_정성육회 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_정성육회 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_제주대패랑 옛날갈비 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_제주대패랑 옛날갈비 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_조선대패 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_조선대패 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_조선칼국수와통막걸리 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_조선칼국수와통막걸리 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_족발신선생 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_족발신선생 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_지대루참숯왕소금구이_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_지대루참숯왕소금구이_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_지리돈 온천장 본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_지리돈 온천장 본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_지필_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_지필_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_진경순 부대꼬마김밥 부산대본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_진경순 부대꼬마김밥 부산대본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_진국명가 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_진국명가 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_진진일품물횟집_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_진진일품물횟집_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_챠오샤브 장전역점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_챠오샤브 장전역점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_철마뒷고기 온천2호점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_철마뒷고기 온천2호점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_청춘삼겹_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_청춘삼겹_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_청해루_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_청해루_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_청화백돼지국밥 부곡본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_청화백돼지국밥 부곡본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_촨촨향 양꼬치_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_촨촨향 양꼬치_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_춘리마라탕 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_춘리마라탕 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_춘리마라탕 부산장전점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_춘리마라탕 부산장전점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_치한당 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_치한당 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_칠성돌곱창_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_칠성돌곱창_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_카페 그라운드_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_카페 그라운드_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_카페 도희_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_카페 도희_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_카페16온스 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_카페16온스 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_카페드팽_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_카페드팽_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_카페민_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_카페민_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_카페반디나무 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_카페반디나무 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_카페호밀_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_카페호밀_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_칼맛나는푸짐한횟집_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_칼맛나는푸짐한횟집_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_칼집삼겹부산대본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_칼집삼겹부산대본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_커피어웨이크_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_커피어웨이크_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_컬러드_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_컬러드_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_컬리반스_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_컬리반스_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_컴포즈커피 부산대2호점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_컴포즈커피 부산대2호점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_코노지_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_코노지_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_코스피어_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_코스피어_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_코코브라운_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_코코브라운_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_코하루_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_코하루_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_크라운닭발 부산대본점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_크라운닭발 부산대본점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_크레딧버거_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_크레딧버거_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_키노_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_키노_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_키무엔라멘_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_키무엔라멘_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_타임앤드플레이스_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_타임앤드플레이스_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_타코노유메_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_타코노유메_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_탕화쿵푸마라탕 부산대점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_탕화쿵푸마라탕 부산대점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_토비코_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_토비코_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_톤쇼우_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_톤쇼우_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_투썸플레이스 부산대정문점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_투썸플레이스 부산대정문점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_티니248 부산대 직영점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_티니248 부산대 직영점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_파리바게뜨 금정부곡점_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_파리바게뜨 금정부곡점_2025-09-01.csv,
C:\Users\choem\OneDrive\바탕 화면\datalist\리뷰_파리바게뜨 부산대_2025-09-01.csv,utf_8,0.0,C:\Users\choem\OneDrive\바탕 화면\datalist\utf8\리뷰_파리바게뜨 부산대_2025-09-01.csv,
