review
소문대로 볶음밥이 정말 맛있는 식당이군요. 밥도 고슬하고 고기씹는맛도 좋고 기름기적어 맛있게 먹었어요. 같이나오는 짬뽕국물은 맛없었어요. 간짜장은 물기적은 꾸덕한 느낌인데 입에 착붙는 그런 맛보다 단만없는 슴슴?한 맛이었어요. 잘 먹었습니다.
탕수육 볶음밥 최고 🤍 너무 맛있어요 ㅎㅎㅎㅎ
테이블 숫자가 적어요 짬뽕이랑 볶음밥 주문해서 먹었는데 짬뽕은 평균이하였고 볶음밥은 먹을만해요.. 2번째 방문인데 그냥 무난해요
볶음밥은 무조건 곱배기 드세요 ~~ 너무 맛있네요
간짜장 볶음밥 탕수육 시켰는데 간짜장소스가 저하고 안맞았어요 일반짜장소스보다 좀 더 갈분을 더 넣고 조리한 느낌? 볶음밥은.후기대로 밥알 고슬고슬하니 맛있었구요 탕수육은 고기와 반죽이 아주 조화로웠어요 다만 가게가 매우 협소합니다 화장실이용에 애로사항있어요 이부분 예민하신분은. . .
부산대 미각반점 볶음밥 첫 입에 우와! 했어요 ㅎ 정말 밥알 한알 한알 골고루 볶인 맛이에요. 간이 좀 센 듯 한데 계란국이 심심해서 잘 어울려요.
생활의 달인의 나올만큼 맛있는 볶음밥 굳굳👍🏻👍🏻
옛간판도 잘 보존되면 좋겠습니다. 역사와 전통의 미각 볶음밥~
"미각반점 생활의달인-볶음밥달인, 블루리본 맛집 볶음밥 고추짬뽕 미니탕수육 주문 밥알 하나하나 코팅된 처음보는 느낌의 볶음밥이에요 고기들어있어서 고기향도 있구요 밥은 살짝 양념이 되서 짭잘한데요 저는 a1스테이크 소스 맛이 살짝 느껴졌어요 탕수육도 미친 튀김 바삭한데 딱딱하지 않고 맛있어요 고기가 두꺼운스타일이 아니라서 바삭한 튀김과 고기가 밸런스 좋게 느껴졌어요 고추짬뽕은 고추의 칼칼함이 살아있어서 자주오시는분들 별미로 한번씩 먹기 좋을듯해요"
"#내돈내산 부산대 학생들이 부럽네요. 이런 끝내주는 볶음밥을 단돈 칠천원에 먹을수 있다니!! 볶음밥의 달인답게 밥알이 살아있네요!! 계란국도 어제먹은 술도 해장시키는 맛이구요. 옆테이블 손님의 간짜장도 슬쩍봤는데, 비쥬얼만봐두 끝내주더군요. 사장님 항상건강하세요. 정말 너무 잘먹었습니다.(재방문♡) 볶음밥 7.000원"
볶음밥이 맛있어요. 유니짜장도 맛있어요. 오늘은 남편과 탕수육먹으며 이과두주 마셨어요. 편안하게 한잔하기 집근처 맛집이네요.
복음밥 만큼 맛좋은 고추짜장
"대표적인 거품노포집 입니다. 멀리서 찾아오시는 분들 감히 말립니다. 앉아서 주문 후 30분 기다려 먹을 맛이 아닙니다. 라드유 볶음밥 맛이 아니라 후추맛기름 비빔밥 스타일이고, 간짜장도 싱겁고 면발이 탱탱하지 못합니다. 다른 데 가."
"오래된 볶음밥 맛집인데, 오늘은 고추짜장도 좋았어요"
친구따라 방문한 곳입니다 볶음밥이 찐이라고 해서 볶음밥이랑 미니 탕수육 주문했어요 근데 볶음밥에 기름이 거의 없고 고슬고슬해서 지금까지 먹었던 볶음밥중에 단연 최고입니다👍👍 탕수육도 옛날 스타일로 바삭하니 맛있었어요 다만 테이블이 몇개 안되어 식사시간에 오시면 기다릴수도 있으니 참고하세요
메뉴에 김치볶음밥이 생겨서 시켜봤는데 그냥 볶음밥이 더 제 취향이었네요 ㅎㅎ 영업시간 마지막 즈음에 갔는데도 주문 받아주시고 친절한 서비스해주셔서 감사했습니다👍✨
