review
조용하게 혼자먹으러가기도 좋구 주방이 오픈되어있는것도 좋아요😁 쌀국수면도 딱이고 국물맛 깔끔시원달콤개운하고 핫소스까지 맛있어요 점심시간 가끔 웨이팅할때도있는데 그래도 좋아요😋
여자친구와 처음 왔는데 적당한 가격에 맛도 양도 좋았습니다. 특히 다양한 소스와 같이 곁들여 먹는게 좋았던거 같아요 식사 도중 무료로 면 사리 추가가 가능한데 친절하게 응해주시고 추가해주신 면 사리도 너무 많이 주셔서 감사했습니다~ 많이 파세요~
"미분당 한 30번 넘게먹은거 같네요, 보통몇번먹음 질리지만 먹을때마다 맛나네요. 특히 제입엔 부산대점이 제일 좋았습니다. 전체가 그렇다는건아니지만 한번제가갔던곳과비교하자면 부산대점은 양파 직젭썰어서 좋았고 파대신 고추가 듬북 들어서인지 미세한차이에서 더욱 맛있었습니다. 리뷰잘안남기는데 너무맛나고 사장님 친절해서 정말추천합니다. ^^"
매일먹을수있어요👍🏻 밥으로도 좋고 해장하러도 갑니다 숙주랑 면 리필도되구 핫소스까지 맛있어요ㅋㅋㅋ 조용한분위기에 먹을수있어서 더좋아요
맛도 너무맛나고 사장님 친절하셔서 계속 가게되네요 고수추가해서 먹음 짱입니다요^^
친구가 맛있다고 데려가줘서 먹었는데 진짜 너무 맛있네용 소식하는편인데 싹 비웠어요 자주올게요^^
미분당 월래 맛집이지만 오늘같이 비도 선선하게 오고 쌀쌀할때 먹으니 더더욱 맛잇어요👍👍👍
평일 항상 사람들 줄 서있던곳! 일요일 오전 일찍 나왔더니 줄 서는 사람없이 조용하게 잘먹었어요~
국물이 맛있어요
"부산대 근처 미분당에서 차돌, 양지 쌀국수 먹었어요. 조용하고 편안한 분위기라 혼자 식사하기에 좋은 식당이에요. 1인 1 주문 시 사리 추가도 무료라 양도 넉넉히 먹을 수 있어요. 무엇보다 따뜻하고 맛있어서 추천합니다~🐹"
한번 가본후에 단골집 됐어요ㅎㅎ 맛이 깔끔해요
너무 맛있네요... 사리 추가도 무료. 최고.
쌀국수는 미분당이죠 !!! 비 오는 날 특히 생각이 많이 나는 미분당 해장하고 싶거나 간단하게 먹고 싶을 때 들려서 양지 쌀국수 한 그릇 먹으면 기분 좋아집니다. 🙂 양지는 잘게 찢어 올려주시니 질기지 않고 맑은 고기국물 맛보면 5번은 떠 먹는 것 같아요. 면은 보들보들하고 숙주도 낭낭해서 좋습니다! 고수는 요청하면 따로 주시니까 참고하세요.
맛있어요 조용히 식사가능
"요즘 쌀국수에 빠져서 자주 먹는데, 지인이 미분당 꼭 먹어보라고 해서 왔음당 ㅎㅎ 💗🤍고기 양도 많고 , 국물이 자극적이지 않아서 맛있었어요 ! 자주 방문각 입니다 ☺️"
혼밥하기 넘 좋아요 !! 저한텐 부산대 쌀국수 중 일등 . . 🥹
주기적으로 먹어줘야합니다 항상 생각나는 맛이에요 너무너무 맛있어요 사장님 짱👍🏻
조용하게 먹을수있어서 좋아요 국물 깔끔하고 또 매운소스가 맛있습니다 면이랑숙주 리필?할수있어서 더좋아요ㅋㅋㅋ 거의 매주 먹으러가고있어요🤣🤣
맛있어서 두번째 방문입니다.깨끗하고 깔끔한게 딱 좋습니다.
쌀국수 먹으러올때 항상 여기가요! 양도 많고 국물도 맛있어요! 해선장소스랑 같이드세요 ㅎ.ㅎ
평일12시좀 안되서 도착했어요. 테이블이 만석이라 10분정도 대기했어요. 조리대를둘러싼 바 형식으로 앉을수있게 되어있고 분위기는~조금 조용한~ ㅎ 가격대는 다른곳과 비슷한데 양이 엄청푸짐해요. 위에올라가는 고기양과 숙주~ 고추 듬뿍듬뿍 올려주시고~ 사리랑국물은 무료 추가되요. 고수도 요청하시면 얼마든지~~추가해주시더라구요. 저도 먹는거좋아하는데ㅎ 리필안했고 한그릇으로 충분히 배불리먹었어요~~ 국물도 시원하니~ 딱제스탈👍👍 부대가면 자주갈듯한 곳!!쌀국수 생각나면 강추드려요~~^^ 잘먹었습니다~~
아늑하고 조용한 분위기였고 양 많고 너무 맛있었어요. 겨울에 뜨뜻하게 먹기 좋아요.
짱맛있고 양도많고 맛있어요.
"저번에 먹고 맛있어서 또 왔는데, 매번 느끼는 거지만 미분당 취지와는 다르게 소란스러운데 제제하지 않는 점이 당황스럽네요."
"양 많고 숙주, 면 리필되고 스지 왕크고 쫀득하고 매장 깔끔하고 사댱님 친절하시고 짱이에요 아주❤️ 부산에 지점이 많이 생겼지만 여기가 베스트입니댜 왜냐? 제가 다 다녀봤기 때문이죠 사장님이 가게에 애착이 많으신 게 느껴져요❤️"
"친절하시고, 맛도 정말 맛있고, 양도 푸짐해서 배부르게 잘 먹고 갑니다🥰 지쳤던 몸과 마음이 사르르 녹는 기분,,,🩵"
집에서 서면이 더 가깝지만 맛있게 그리고 기분좋게 먹을려고 굳이 부산대까지옴! 시간 좀더 써서 온 보람있음ㅎㅎ 서면은 육수도 도핑도 슬라이스 엄청 얇게해서 장난하나 어이없는데 부산대는 육수도 맹물 아니고 육수같고 전보다는 아숩지만 그래도 스지 두께 크기도 좋아요 추가안해도 양 많아서 먹기좋음
맛이 예전이랑 다르게 바꼈어요.. 맵지는 않은데 고추향이 너무 많이 나서 별로였어요ㅜ
이런날씨에 미분당 먹으면 따끈따끈 아주 속이 따시고 든든하답니댜!!!
서울 신촌을 시작으로 백번도 넘게 간 최애 쌀국수 부산에도 생겨서 너무 좋네요 👍👍👍👍👍
차돌양지힘줄 쌀국수 맛있어요~
오늘도 역시~차돌 양지 쌀국수~고수 좋아하는 저희는 고수 2번 리필~아 국수캉 육수두 리필해줘용🤭 국물맛~👍👍정말 생각나게 만드는 맛이예요~쌀국수의 지존~미분당~센스있는 고무줄까지~친절하신 사장님의 이런 작은 배려마저도 구석구석에보여서 기분이 좋았습니다~^^ 오늘도 맛있게먹었습니다♡ (feat.이 맛있는 쌀국수 사진은 받자마자 신나서 먹어버리는바람에 사진 찍는걸 잊어버렸어요 담을 또 기약하겠습니다 😂)
미분당 강남점에서 처음먹어보고 좋은기억이있어 부산 미분당 찾아보니 부산대점이있어 방문하였습니다. 차돌양지힘줄쌀국수 시켰는데 고기양이 진짜 너무많아요 국물맛이나 재료쓰는건 같을건데 강남점은 고기토핑을 이끼는느낌인데 여기는 듬뿍듬뿍 줘서 같은 가격에 가성비가 올라가서 너무만족스럽네요 아그리고 남자직원분이 엄청 친절하고 잘챙겨주시고 혼자 계속 열심히일하네요 덕분에 기분좋고 만족스러운 식사시간이였습니다^^
너무좋아요 매일줘도먹을수있어요👍🏻
양이 많아서 추가 할 수가 없었어요~^^
"미분당 쌀국수 너무 먹고 싶었는데 오늘 정말 맛있게 먹고 갑니다! 무엇보다 친절하셨던 두분~ 아이랑 둘이 방문했는데 이것저것 잘챙겨 주셔서 감사했어요 :) 좋아하는 고수도 두번이나 리필해서 듬뿍 올려먹었어요 맛있어요,,, 국물은 시원하고 고기는 잡내없고 부드러워요 또 방문할꺼예요~~ 오래오래 번창하세요"
혼밥했는데 맛있고 양도 많고 좋아요
"맛있네요, 양도 많구요~~^^"
감기 걸리면 꼭 찾는 미분당 이상하게 감기 걸리면 루틴처럼 가는 곳 넘 맛있어요 아삭한 숙주도 좋지만 고기가 꿀맛
맛있어요
"양이 👍👍 너무 친절하고, 서비스가 최고입니다. 계속 리필 가능하고, 먼저 부족한건없는지 물어봐주는 센스 감사합니다 잘먹고갑니다"
"양이 많고 무료로 면, 숙주 추가 할수 있어요."
혼밥 하러 가끔 가는곳 둘이서 온 사람들이 시끄럽게 얘기할 때가 있는데 그 점 외에는 다 좋다 매번 차돌만 먹다가 양지를 먹었는데 내 입맛엔 차돌이 더 맛있는것 같다
면과 숙주 추가할 수 있어 좋아요
포장이 안되서 먹고 왔어요. 미분당은 신촌이랑 강남애자주 갔었는데 생겨서 들러봤어요. 원래 국물이 맑고 진한 곳이 아니지만 조금 딥해져도 좋지 않을까 해요. 국물을 들이키고 싶었는데 뜨겁고 매운거 먹음 눈물 콧물 다 빼는 스타일이라 넘 아쉬워요. 조용해서 코를 풀 수가 없잖아요. 고기도 양 많고 좋은데 서장님~~~반조리 포장 해주세요. 맵고 시원하게 국물 들이카고 싶어요. 냅킨 거칠어서 코 풀다가 헐어요.
오랜만에 방문함 미분당! 언제가도 맛있네요^^
넘 맛있어요 그제 처음 가보고 오늘 또 갔어용 ㅠㅠ
"정말 맛있어용~국물 한입 먹고 발을 동동거리게되는 맛!! 차돌 양지 쌀국수♡ 전 고수 넣은 국물 좋아해서 무조건 추가입니다^^ 그리고,양이 많은데도 면과 고기 그리고,육수까지도 더필요하다고하시면,더 드립니다🤭 아니지 말하지않아도 친절하신 직원분들께서 꼭물어봐주십니다^^ 저의 최애 음식 넘버 3 입니다~맛있는 국물에 미분당 소스에 면과 야채 그리고,고기까지 비벼드세용~이 한그릇먹고남 기분도 좋아지는 미분당 쌀국수~오늘도 맛있게 잘먹었습니다♡"
음식은 언제나 맛있어요! 하.지.만… 화장실은 신경을 써주셔야할거 같아요 핸드솝통은 곰팡이가 펴있고 세면대랑 워터탭도 많이 더러워요 ㅠㅠ
ㅎ
지인 추천으로 맛집이라고 해서 오픈맞춰서 김해에서 왔는데요!!! 국물이 담백하면서 깔끔하고 해장에 딱 좋은거같아요 느끼하지도 않고 고기자체도 차돌박이라 해도 부드럽고 물리지않으면서 맛있었습니다. 모둠짜조도 먹어봤는데 바삭하고 달달했어요ㅎ.ㅎ 분위기는 여기는 조용히 먹는곳이라 신기하면서 당황했지만 편한하게 식사를 한거같아요!! 직원분들도 좋으시구 숙주리필도해주셨는데 많이 주실줄모르고ㅜㅠㅎㅎ양도 겁나많아욬!!! 배정말 터질정도록 먹었습니다^^
"밖에 있는 키오스크에서 주문, 결제하고 입장해요 힘줄 싫어해서 차돌박이 먹었는데 담백하고 맛있었어요. 1인 1주문하면 면이랑 육수도 더 주시고..! 소스가 여러 종류라서 조합을 다양하게 해 먹을 수 있어 좋았어요. 고구마 튀김인가..? 사이드도 하나 시켰는데 너무 맛있었으나... 한입거리라서 조금 아쉬웠습니다ㅜ 맛있어서 더 그랬어요ㅎ"
쌀국수 생각날때마다 방문해요! 항상 갈때마다 배부르게 먹고 오네요ㅎ
딱 받았을때 양이 많아서 깜놀!! 맛있고 혼밥하기 좋구 생각보다 편안한 분위기였어요 사장님 친절하세요!
맛있는데 아닥하고 먹어야해요.
딸아이가 한번 다녀와서 괜찮다고 다녀온집입니다 깨끗하고 맛은좋아요 하지만 의자는따닥 따닥 붙어있고 아주 불편하고 대화를 하면서 밥을 먹고 싶은데 숨 죽이면서 밥 먹는 느낌이라 개인적으로 좀 그랬답니다
항상 생각나는 집이라 멀어도 일부러 가요~ 사장님이 아주 깔끔하시고 가게도 전부 오픈이라 위생적이고 깨끗하다는 느낌을 받아요! 오늘도 역시 맛있었어요~ 국물도 깔끔하고.. 원하면 고수는 따로 주세요~ 국물이 좀더 따끈했으면 좋을거 같단 생각은 들어요
