review
급하게 부산 떡케이크 주문했었는데 당일 시간이 맞아서 주문 가능했어요 담백한 백설기랑 달달한 앙금이 잘 어울렸고 앙금플라워 숫자케이크도 이뻤어요
기념일에 구매하기 너무 좋은 것 같습니다! 적당한 가격으로 우수한 퀄리티의 케이크를 받아서 좋네요 ㅎㅎ 사장님도 너무 친절하셔서 이제 기념일 있을때마다 재방문 할 것 같습니다~ 오늘 하루 떡케이크 덕분에 행복합니다☺️
재주문으로 골드바 케이크 주문 했는데 요청드린 색상으로 앙금꽃을 올려서 떡케이크 준비해주셨어요 생각보다 잘 나왔어요 다음날 아침 남은거 먹었는데도 부드러웠어요 부산 지역은 퀵비용 지불하면 방문안하고 퀵으로도 받을 수 있어서 좋았어요
당일에 급하게 생신 떡케이크 주문했었는데 요청사항 반영이 잘됐습니다 백설기 쫀득하고 달달한 앙금 잘 어울렸어요 서비스 초도 감사합니다
부산 스승의날 카네이션 떡케이크 주문 했는데 받으신 분들이 퀄리티 좋고 예쁜 떡케이크 너무 좋아하시고 맛있다고 하셨어요 담에도 주문 할게요 ^^
아버님 칠순기념으로 주문제작했습니다 세밀하게 챙겨주셔서 감사합니다 재방문할게요
부산 레터링 떡케이크 찾다가 주문 했어요 선생님 선물로 앙금 케이크 주문했는데 작은꽃 큰 꽃 요청드린대로 준비해주셨어요~
예쁘게 잘 만들어 주셨는데 백설기 시트가 너무 마르고 딱딱해서 부모님이 거의 드시질 않았어요 ㅠㅠ.. 제가 먹어봐도 너무 아쉬운 식감과 맛이었습니다.. 떡 찔때 신경 좀 쓰셔야 할것같아요ㅠㅠ....
부산 금정구 떡케이크 퀵 배달로 받았는데 원하는 스타일로 잘 제작 해주셨어요
어머니 생신 떡케이크 서비스촛불 및 친절하게 응대해주셔서 기분이 좋았습니다
아버지 생신파티때 쓰려고 미리 주문했습니당💛 노랑색 색감으로 부탁드렸는데 너무 예쁘게 잘 만들어주셨어요! 꽃 모양 퀄리티가 대박이에요 🌼 떡도 완전 쫀득 포슬하고 안에 들어있는 블루베리쨈이 진짜 많이 들어있어요!! 앙금도 별로 안 달아서 부모님이 정말 맛있게 드셨습니다 ㅎㅎ 떡케이크 여기저기에서 주문 많이 해봤는데 구르미곳간떡케이크가 제일 맛있어요 !!!! 다음 부모님 생신때도 여기서 주문해야겠어용 ~~☁️
시할머님 생신이어서 특별하게 하고 싶어서 떡케이크로 준비해보았는데 가족분들 반응도 정말 좋았고 예쁘고 맛있다고 하셨습니다❤️ 특히 앙금플라워가 넘 예뻐서 먹기 아까울 정도였습니다ㅜㅜ 사장님~ 정성가득히 만들어주셔서 감사합니다💕 다음에 또 특별한 일 있을때 주문하겠습니다!😍 기념일에 떡케이크 강추합니다👍👍👍
떡케이크 처음먹어봤는데 맛도 좋고 모양도 예쁘고 좋아요😄
저번 케이크가 맘에 들어서 이번에는 할머니 팔순잔치선물로 주문했어요 저번 케잌보다 퀄리티가 대박오르신거같아요 부산대역 근처라 픽업해서 들고가기도 편했어요 바로가서 보여드렸는데 할머니와 가족들이 너모 만족했어요!!!
맛도 디자인도 다 넘넘 맘에 들어요~!! 떡부터 직접 다 만드신대서 더 신뢰하고 주문 할 수 있었습니다! 그리구 사장님께 요청드린거 다 반영해서 만들어주셨어요~!감사합니당:) 케이크가 이쁘면 맛이없다고 하는데 징짜 떡이 딱 알맞게 달고 맛있었어요!! 가족들끼리 순삭했네요:) 담에 또 주문할게용~!:) 감사합니당~~~!!!!! 여기는
어버이날 기념으로 떡케이크 및 바람떡하러 갔는데 사장님께서 너무 친절하시고 비주얼도 너무 예뻤어요 :) 떡케이크 맞춤은 처음인데 가족들도 친구들도 맛있다고 너무 좋아하더라구요! 다음번에 또 기념일 생기면 하려고 합니다 ㅎㅎ 번창하세요 🤗❤️
"사장님 너무 앳되보이시고 엄청 친절하시구 귀여우세용😍 남자친구 가족 다 같이 먹으라구 일부러 주문제작 가능한 떡 케이크집 알아보다가 알게되서 포장주문했는데, 남자친구도 엄청 만족해요😊👍👍사귄지 곧 200일이라 작은 미니 떡케이크도 주문했는데 넘 맘에들어용❤️ 백설기 떡 좋아해서 주문했는데 넘 맛있어용 사장님 담에 또 기념일날 주문할게용 번창하세용🤗🤗 #금정구 #부산대 #떡케이크맛집 #앙금쿠키 #기념일"
"시아버님 생신 기념으로 케이크 주문했어요! 시부모님께서 케이크를 안좋아하셔서 여기저기 알아보다가 떡케이크 주문했는데 앙금이랑 백설기가 잘 어우러지고 너무 맛있어서 다들 맛있게 잘 드셔서 너무 좋았습니다👍🏻❤️ 달달한 거 좋아하는 제 입맛에도 잘맞고, 달달한 디저트 싫어하시는 어르신들도 좋아하셔서 호불호 없이 선물하기에 좋은 선택인 거 같아요! 사장님께서 제가 원하는 디자인에 딱 맞게 제작해주시고 친절하셔서 다음에 또 재방문하겠습니다👍🏻"
어버이날 맞이해서 카네이션 떡케이크 주문제작했어요. 카네이션 장식이 너무 이뻐요🧡💙🧡💙 어버이날 맞이 떡케이크 고민인 분들 추천드려요
