review
기획전 보러 방문했어요 차분하게 머무르다 갈수있어 좋아요☺️
미술전시가 이루어지는 복합 문화공간 머지는 편안하고 아늑한 공간입니다. 주택을 개조하여 카페와 전시공간으로 만든 독특한 컨셉이 매력적인데요. 음식도 맛있고 상주하는 작가님(?)과 관계자분들 모두 친절하셔서 좋아요.
멋진 오픈 아트도 보고 맛있는 커피까지~ 최고의 장소입니다.
친절하시고 좋아요~
전시도 보고 음료도 마시고 그렇게 다녀왔네요
굿
와우~ 부산대근처에 이렇게 멋찐! 갤러리 겸 카페가 있었다니 이색적인 음료를 담은 컵의 무늬도 도자기작가이신 사장님이 직접 초벌도자기에 채색해서 구우셨다네요 자몽청도 시럽이 아니고 일일이 담으시고 진하게 맛도 좋구요~~ 작가들의 작품도 관람할수 있어 더 읍시 멋진 곳이네요🤗🤗
카페와 갤러리가 함께 하는곳 전시를 볼수 있어 좋은곳
"갤러리 겸 카페라서 전시도 보고, 맛있는 음료도 마실 수 있어요. 좋은 장소인 것 같습니다🥹"
갤러리 카페 느낌 좋아요~~ 또 올게요^^
아늑한 공간에서 전시도 볼 수 있고 커피마시면서 작업하기도 딱 좋았어요! 부산대 앞이라 자주자주오는중..♡
맛있는 바닐라라떼도 마시고 전시작품도 보고 좋아요^^
인테리아가 멋져요
좋은 공간 커피도 괜찮아요
굿
좋아요
좋아요
굿
