review
부산대 치한당 처음 방문했는데 안주도 어쩜이렇게 맛있어 보이는것만 메뉴에있는지..!! 아쉬워서 다음에 다른 안주 먹으러 또 와야겠어요😋😋 그리고 하이볼!!! 종류별로 마셨는데 하나하나 다 존맛탱💜
치한당 메뉴 구성도 알차고 안주 가격도 저렴하네요! 2차로 방문했는데 떡볶이랑 빙수 주문했는데 넘 맛있고 직원분들도 친절해요!👍🏻 1차로도 좋고 2차 3차로도 방문하기 넘 좋은곳 인것 같아요 ㅎㅎ 매장 분위기가 좋아서 데이트 하기에도 딱일듯😏 재방문각입니다 ㅎㅎ👻
생기고 처음 방문헤 보는데 매장도 깔끔해서 좋았고 메뉴도 맛있는 음식들이 잔뜩 있어서 고르는데 고민이 되더라구요 >_< 닭다리살 유린기 시켰는데 엄청 부드럽고 새콤한 소스까지 있으니 아주 잘 어울렸습니다. 다음에 다른 메뉴 먹으러 방문해 볼게요!
지나가다 인테리어 예뻐서 들어왔는데 샤브전골 시원하고 칼국수 사리 추가 해서 먹었는데 맛나요!! 푸짐하고 국물 최고! 옥수수튀김도 쫄깃바삭하니 시즈닝하고 맥주안주 최고입니다!
부산대 신상 술집 왔어용 〰️〰️🫶 분위기도 좋고 음식들도 맛있어서 술이 계속 쭉쭉 들어갑니다아 …❤️ 생맥주도 지금날씨에 어울리게 너무 시워언하구 ㅎㅎ 직원 분들도 친절하셔서 행복한 추억 남기고 갑니다 >< 일본느낌 낭낭해서 더 좋아요 ☺️
"🌟 치한당 부산대점 방문 후기 🌟 📍 방문메뉴: 오뎅곱도리탕 📅 방문일: (날짜 기입 가능) 부산대 근처 맛집 찾다가 친구 추천으로 방문했어요! 처음 먹어보는 오뎅곱도리탕, 기대 이상으로 맛있었어요 😋 곱창이랑 어묵 조합이 은근 찰떡이고, 양념도 자극적이지 않아서 계속 먹게 되는 맛이에요. 가게 분위기도 깔끔하고 조명도 따뜻해서 모임이나 데이트 장소로도 딱! 직원분들도 친절하고 음식 나오는 속도도 빨랐어요. 가격도 이 정도 퀄리티 치고는 진짜 가성비 좋은 편이에요. 곱창 좋아하신다면 무조건 추천드립니다. ⭐️⭐️⭐️⭐️⭐️ / 재방문 의사 100% #부산대맛집 #치한당 #곱도리탕맛집 #가성비갑 #분위기좋은맛집"
새로오픈했다고 해서 와밨는데 사람도 많고 안주도 맛나고 슬러쉬대박쓰!!!!!분위기도 좋고 술이 술술 넘어가네요!!^^남편 진급해서 온가족 다같이 축하파티겸 한잔하러 나왔는데 담에 남편이랑 둘이 또 와여겠어요~~ 대학가라서 그런지 청춘분위기 넘넘 좋아요!!인테리어도 깔끔하니 좋구요!남편이랑 연애할때 생각나네요~!!^^대박나세요~
부산대 안주맛집 유린기는 항상 맛있음… 유린기 먹으러 여기 온다고 해도 과장이 아님 닭튀김 누룽지탕은 처음 먹어보는데 누룽지탕 이것도 너무 맛잇었어요🤤🤤 물에 젖은 닭튀김은 생소하긴했는데도 맛있었어여 🤤
인테리어가 예쁘고 분위기가 좋아요! 근처 학생들도 여기 자주 오는 것 같고 하이볼이랑 안주가 너무 맛있습니다 시간 가는 줄 몰랐어요! 다음에 부산대 오면 재방문 의사 100% 입니다
곱도리탕… 진짜 진짜 진짜 맛있어요! 가게도 깨끗하고 안주도 맛있고 요즘 부산대에서 술 마시면 치한당을 제일 많이 와요 6시부터 사람도 꽉 차고 완전 짱. 🥰
직원분이 너무 친절하고 음식들이 하나같이 다 맛있어요 ~!! 다음에 또 올게요 :)
가게 분위기가 너무 좋아보여서 방문했습니다!! 베스트중에 유린기 있길래 시켜봤는데 양도 많고 너무 맛있어요 ㅜㅜ 튀김 완전 겉바속촉 ..✨✨ 튀김인데 다 먹고 나서도 안느끼하고 하이볼이랑 먹으니까 술술 들어갔습니다 가게에 노래 선곡도 좋고 테이블도 넓어서 편하게 먹었어요 분위기 짱 또 방문하겠습니다 !🍻
안주 종류들이 다양해서 이것저것 먹기 좋고 구성도 만족스러워요! 가성비 있고 깔끔한 분위기에서 마시기 좋아요
진짜. 진짜~ 너무 너무 맛있어요 ~~😋🤩 부산대 최고 술집인 것 같아요 ! 매번 여기 올 때마다 너무 행복해요 💕💕 치한당 영원히 여기 있어주세요 💋💋
유린기 닭다리살로 만들어서 맛있어요! 리코타 청포도 크레페도 간단한 안주 먹고싶으면 추천
원래 다른 곳 가려고 했는데 지나가다가 갑자기 보이길래 홀린듯 들어왔어요 ㅋㅋㅋㅋ 첫손님으로 들어왔는데 나갈 때는 만석이네요! 평일인데도 핫한술집~~ 서비스도 좋고 너무 친절하시고 또 가고싶을정도도 분위기랑 음식맛도 좋은 것 같아요:)
부산대 새로생긴 술집 치한당 처음 들렸어요~! 비틀비틀 얼큰한 로고 넘 귀엽네요 ㅋㅋㅋㅋ 안주도 다 합리적이고 넘 맛있어요 특히 블랑 향 나는 생맥 강추 시원한 여름 됩시다🌊
김치찌개랑 대패김치구이 시켰습니다!! 김치찌개는 너무너무 맛있었고요 신나는 분위기 좋아하시면 좋지만 제 기준 좀 시끄러웠네요..ㅠ 그리고 대패구이는 맛이 좀 특이했습니다! 설멸못할 특이한맛..ㅋㅋ 조금더 개발하시면 좋을듯해요!
"올 때 마다 너무 맛있는 안주와 친절하신 점장님, 직원분들 덕분에 항상 즐거운 시간 보내고 갑니다,,💝 제가 진짜 자주 오는데 친구들 데려올 때 마다 극찬이 끊이질 않아요 🩶 부산대 앞에서 전포 분위기 내기 딱입니다 !! 썸남 여기 데려왔는데 못 사귄다 ? 이럼 문제 있는 거 ㅋ 다들 마니 오세요~~ 💝💝💝"
"부산대 술집찾다가 안주 맛있어보여서 왔는데 너무 맛있었어요! :3 투움바파스타, 감자튀김이랑 타코시켰는데 투움바 파스타도 너무 맛있고 도리토스 타코도 처음먹어보는데 소스랑 과자랑 소스 다 너무 맛있어요🩷 하이볼도 달달하고 너무 좋아용 다음에 또 올께요 !! ദ്ദി(៸៸›ᴗ‹៸៸ )"
친구들과 부산대 술집 찾다가 맛집⭐️ 발견 했습니다 !! 배부른 2차에도 맛있게 먹을 수 있는 간단한 안주들도 많이 있고 메뉴판에 쓰여져 있는 반주 음식들까지 완벽한 술집입니다 -! 친구들과도 방문하기 좋지만 연인끼리 오기에도 너무 좋은 분위기더라구요 ! 부산대 술집 찾으신다면 치한당으로 오세용 :) 맛있게 잘 먹었습니다 ☺️🙏
너어어어무 맛있어요!!!! 분위기 좋고 음악도 좋아요 직원분들도 진짜 친절해요!! 국물 고소하고 맛나요 재방문의사 100퍼입니다 하이볼도 진짜 맛있고 깔끔해요!
술도 다양하고 맛있고 탕도 너무 맛있어요 분위기도 좋고 사장님도 친절 하세요 다음에 또 방문하겠습니다
새로 오픈했다 해서 와봤습니다. 시그니처인 닭튀김누룽지탕 먹었는데 누구나 아는 대중적인 맛으로 거부감 없이 멋있게 잘 먹었습니다. 안에 분위기와 조명도 멋져서 데이트 하기에 좋은 듯 하네요 추천해요
재방문 입니당 ㅎㅎㅎ 부산대에서 술 먹기 너무 분위기도 좋고 맛도 있어용 치한당 넘 좋당🤍
"곱도리탕 비주얼 미쳤어요,,,,오랜만에 부산대와서 마실 곳 찾다가 온건데 진짜 체고의 선택,,,매장도 쾌적하고 일단 메뉴 다양한게 너무 체고!!"
"닭누릉지탕이랑 옥수수튀김에 소주 한잔, 조합 괜찮네요 닭누릉지탕은 국물 찐하고 너무 좋고, 옥수수튀김은 바삭바삭 달달해서 자꾸 손 가요 ㅎㅎ 가게 분위기도 부담 없이 편하고 조명도 은은해서 오래 앉아 있어도 좋아요. 다음에듀 친구 데려와서 이것저것 다 시켜 먹을게용 ❤️"
"매장 이름이 독특해서 지나다니면서 항상 눈에 띄었던 곳인데, 궁금해서 와봐써용!!! 들어오자마자 은은하게 풍겨오는 향이 마음을 편안하게 해주고 매장 안에 손님이 꽤 있는데도 전체적으로 조용한 분위기예요!! 매장 안도 쾌적하고 안주도 마시써용용 담에 또 올게요♡♡♡♡ 근데!! 띵동벨이 있음 조케써용"
"부산대 최고 술집 치한당 . . 💕💕 올 때마다 맛있는 메뉴에, 좋은 시간 보내고 갑니다 ~~ 그리고 너무 친절하세용 자주 올게욤 🤩💭💋"
