review
마루는 강쥐 프로모션 너무 귀엽네용… 💕 항상 잘 먹고 갑니당 !!
매장 분위기도 좋고 너무 맛있어요 ㅎㅎ 😉
가게도 시원하구 음료도 너무 맛있어요 ㅎㅎ 번창하세용 💕
할매가 커피 너무 맛있어요… 💕 메뉴 고민중이시라면 이거 추천 ㅠㅠㅠ
매장 깔끔하고 음료도 맛잇어요 💭💕 자주 가게 되는 것 같아요!
가게 분위기도 음료도 엄청 빠르게 만들어 주셔서 좋아오 항상 잘 먹구 갑니댜 ❤️
음료도 맛있고 엄청 빨리 나와요 😍 자주 들러요 ♡ !!
커피 양도 많고 너무 맛있어요 :) 집 근처라 자주 들리는데 너무 좋아요 🫢💕
🩵(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)💕
메가MGC 커피 맛있어요.
유행하는 팥빙수 먹어봤는데 넘 맛있고 양도 많아요 왜 유행하는지 알것 같음 🤭 ♥!!
시설도 깔끔하고 음료도 엄청 빠르게 만들어주십니다 💚 맛있어요 :)
내부가 깔끔하고 좋아요 😍 자주 들립니다!!
새로운 메뉴 많아요 오늘은 망고 망빙 파르페와 핫개리카노 마십니다.
좋아요좋아요
좋아요좋아요
그 유명한 팥빙수 먹어봐요 굿굿
🩵(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)💕
음료도 맛있고 분위기도 너무 좋아요 ㅎㅎ
커피가 맛있고 아주 빠르십니다 🩵 카페 분위기도 좋고 메뉴도 아주 많아서 좋았어요
🩵(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)💕
헛개리카노 독특하네요.
팥빙젤라또 인기라서 사봄 부모님도 드시게 할려고삼
커피는 메가
🩵(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)💕
여름에는 아아.
🩵(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)💕
"아이스 아메리카노 2,000원"
친절하시고 커피도 맛있어요
아아 양도 많고 맛있어요.
🩵(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)💕
"라떼 맛이 좋아요. 카페라떼 2,900원 청포도에이드 3,500원"
쥑이니니네네넨
좋아좋아좋아
좋아요좋아요
좋아요좋아요
따뜻한 녹차라떼를 주문했더니 한숨 쉬면서 녹차라떼는 얼음을 갈아서 만드는거라 따뜻하게 마실수 있는 메뉴가 아니하고 하더라구요 말씀하시는게 프라페를 설명하는거 같아서 녹차라떼라고 몇 번이나 말했음에도 불구하고 짜증 섞인 말투로 계속 얼음을 갈아서 만든 거라 따뜻하게 마실 수 있는 게 아니라고 계속 프라페 설명을 하시더라고요 전 계속 녹차라떼를 말했고 그 분은 저를 진상 취급하듯 대했고 제가 뒤에 벽에 붙은 메뉴판을 짚으면서 저긴 녹차라떼가 핫이 된다고 젹혀있는데 저건 뭐냐고 말하니깐 그제서야 아 라떼요? 이러더라구요 일하다가 딴 생각을 한건지 뭔지 자기가 잘 못을 했으면 사과를 하던지 사과 한마디 없이 입 꾹 다물고 끝이던데 직원분이신거 같은데 교육을 좀 제대로 하셨으면 하네요
맛잇다다다
🩵(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)💕
가성비가 좋고 맛나요
"헤이즐넛 라떼 3,400원 블루레몬에이드 3,500원"
좋아요좋아요
좋아요좋아요
좋아요좋아요
좋아요좋아요
커피 양도 많고 맛도 좋아요. KT VIP 초이스로 무료로 마실 수 있어서 더 좋아요.
가성비 좋음
좋아요좋아요
굿
좋아요좋아요
좋아요
커피맛이 왔다갔다함
좋아요좋아요
좋아요좋아요
좋아요
커피 맛도 좋고 양도 많아요. KT VIP 초이스로 한 달에 한 번씩 커피 마실 수 있어서 좋아요.
좋아요좋아요
좋아요좋아요
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
커피도 맛있고 즐거운 시간 보냈어요
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
가까워오
아침일찍 오픈해서 너무좋네요
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
뇸뇸
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
👍🏻👍🏻👍🏻👍🏻👍🏻
맛있게 잘 먹고 잘 마셨습니다:)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
(☞ﾟヮﾟ)☞☕️☜(ﾟヮﾟ☜)
뇸뇸
좋아요좋아요
좋아요좋아요
굿
맛있게 잘 마셨습니다:)
맛있게 잘 마셨습니다:)
👍 👍 👍 👍 👍
좋아요좋아요
좋아요좋아요
맛있게 잘 마셨습니다:)
맛있게 잘 마셨어요;)
맛있게 잘 마셨습니다:)
움냠냐
맛있게 잘 마셨습니다:)
맛있게 잘 마셨습니다:)
맛있게 잘 마셨습니다:)
맛있게 잘 마셨습니다:)
맛있게 잘 마셨습니다:)
맛있게 잘 마셨습니다:)
맛있게 잘 마셨습니다:)
귿귿
