﻿review
파 무침에 두꺼운 대패삼겹을 철판에 구워 먹는데 정말 존맛탱입니다 맛도 맛인데 거기에 수제비가 무한리필이라 더 매력이 있네요 이거 볶음밥을 안 먹으면 후회하니 밥까지 먹고 마무리~* 잘 먹고 갑니다~ 1위 코믹연극 죽여주는이야기 추천 맛집~*
오랜만에 진국명가와서 파 올라간 대패삼겹살 먹었습니다. 아이들은 국밥먹고 우리는 맛있게 먹었네요. 소주한잔 생각나는 매콤한 맛입니다. ^^
"아이구 사진이 또 없네요 돼지국밥 2인분 국수, 찬 무제한 리필. 그래서 종종 방문하고 있어요 🍲🍲"
"부산대 앞 깔끔한 국밥집 '진국명가' 건물 외관부터 깔끔하고 내부도 넓은 국밥집입니다. 섞어국밥을 시켰는데 돼지고기, 내장, 순대가 적절히 섞여있었고 양도 적당했습니다. 부추를 가득 넣어주고 소면을 한 젓가락하니 속부터 따뜻하게 채워주는 느낌이 좋았습니다. 국물은 제가 느끼기에 깊은 맛은 적었지만 밥과 든든히 먹기 괜찮았습니다. 아쉬운 점은 김치가 개인적으로 달게 느껴져서 젓가락이 안갔네요. 점심시간 손님이 굉장히 많았고 시끌시끌했지만 대화하는데 문제는 없었습니다. 혼자 앉을 수 있는 테이블도 있어 혼밥도 충분합니다. 특별한 메뉴로는 철판파삼겹이 있었고 주문한 테이블도 많이 보였네요. 다음 방문 때는 철판파삼겹을 주문해 볼 계획입니다. 부산대 앞 깔끔한 국밥집을 찾으신다면 방문하시길 추천합니다."
저녁으로 찾은 진국명가 입니다. 부산 왔으니 돼지국밥 한그릇은 해야죠^^ 근데 원래 제가 가던 국빕집은 휴무고 가보고 싶은곳도 휴무라 어쩔수 없이 네이버에서 찾아서 픽한 진국명가~~ 음~~~맛은 soso(그래도 김치는 맛있었어요~~~) 국물맛이 제가 좋아하는 스타일이 아니고~~조미료 맛이 좀 느껴져 아쉽더라구요ㅜ~~그래도 셀프바는 잘 되어 있고 가게가 넓어 편하게 잘 먹었습니다^^ 그리고 가격도 저렴했습니다.
혼밥 좌석이 있어서 더 좋은 진국명가!! 믿고 먹는 소울푸드〰️〰️
깔끔하고 넓은 가게 국물 진하고 맛있었습니다. 손님 많은 이유가 있네요.
파삼겹과 항아리수제비 의외의 조합이 괜찮았습니다. 항아리수제비는 무한리필이 되네요. 국물이 얼큰하고 맛있었습니다.
좋아요:)
정말 간만에 방문~ 구워주셔서 편하게 식사했어요.(전엔 우리가 직접 구었던 기억이~~) 배불러서 볶음밥 못먹어서 아쉽네요.
국물이 찐하고 포장도 깔끔해요
순대전골 먹었습니다 양이 많구요 맛있습니다 당면이 많습니다 라면사리도 있구요 머리고기도 줘서 좋았습니다
배부르게 맛있게 먹었어요. 매장 깨끗하고 가족과 함께 오신분들도 많네요ㅎㅎ
맛있어요
맛나요
굿굿굿
"국밥 먹다가 새우젓에서 낚싯줄이나 그물같아 보이는 이물질이 나왔는데, 상황을 확 한 직원분이 어디서 나왔는지만 물어보고 새우젓 그릇만 들고 가셨네요 사과도 그냥 대충 그게 왜 나왔냐는 듯이 죄송합니다 하고 말했네요... 음식 맛은 괜찮은 곳인데 이런 서비스 부분에서 좀 아쉬웠던 것 같습니다."
추억의 맛집 오랜만에 갔는데 파삼겹은 여전히 맛있고 수제비는 맛없어졌어요 ㅠㅠ
굿굿굿
좋아요
상호 그대로 진국 국밥입니다
국밥이 맛있어요
자극적인 맛의 파삼겹이 한번씩 생각나서 들르게 되는 곳이에요. 가성비 매우 괜찮습니다.
굿
24시인줄 알았는데 11시에 닫는데서 아쉬웠습니다
국밥집인지 삼겹살집인지 ㅋㅋ 혼돈의 카오스!!! 진국의 색인데 진국의 맛은 어디? 김치류 너무 달아요^^ 주차장 우와 대형세단은 불가능하쥬^^ 장소 특성상 그렇게 한다지만.. 국밥집도 삼겹살집도 아닌곳 이도저도;;;
국밥이 찐하고 맛있어요 국수추가가 셀프라 배부르게 먹을수 있어요
명절기간동안 부산대에서 지내게 되서 속 편하면서 혼밥이 가능한 식당을 찾다가 오게되었습니다. 정말 식당들이 많이들 쉬어서 갈 수 있는 곳이 적었길래 감사한 마음으로 들어갔습니다 다만... 식사가 나오기 전 테이블 위에 비치된 물통에서 물을 따라 마시는 순간 물통헤드의 시꺼먼 물떼를 보고 급 메스꺼움을 느꼈어요.. 식사는 맛있었습니다.. 김치는 너무 달았어요... 달아도 달아도 너무 달았어요.. 그게 무슨 김치에요.... 김치가 달았던건 차치하고.. 물통위생상태를 보니... 다시는 방문 못 할듯 합니다...
ㅇㅇ
존맛티비 근데 좀 심심했어요
항상 국밥은 말해모해요~ 존맛탱 국밥집은 역시 김치도 맛있죠ㅎㅎ 셀프바에 다 있어서 부족한 거 있으면 갖다먹으면 돼용 직원분들 다 친절하세욤
"돼지국밥도 맛있고, 파삼겹이나 순대전골도 맛있어서 생각날 때 방문합니다😁"
ㅎ
좋음
김치가 달아 달아 ... ㅠㅠ 그 외에는 좋았어요.
돼지국밥 맛있게 먹었습니다.
어엄청 친절하시고 맛은 진국명가 말모..순대가 땡겨서 갔는데 잘먹고 왔습니다 또갈게요!
혼밥하기 좋아요
내가 먹어본 국밥중에 최악의국밥 진짜 여기는 너무 맛이 없어요 그리고 불친절함 맛 없고 불친절함
굿
